ILYR	IROW	ICOL	SHEAD
1	41	29 	76.31156914
1	41	30 	76.73064868
1	41	31 	76.68640841
1	41	32 	76.19129296
1	41	33 	75.33963223
1	41	34 	74.18570435
1	41	35 	72.7448572
1	41	36 	71.01023176
1	41	37 	68.97958451
1	41	38 	66.69436731
1	41	39 	64.24136068
1	41	40 	61.72040627
1	41	41 	59.22192681
1	41	42 	56.80685749
1	41	43 	54.49822035
1	41	44 	52.29826632
1	41	45 	50.19793472
1	41	46 	48.21701458
1	41	47 	46.47331172
1	41	48 	45.13100795
1	41	49 	44.34496049
1	41	50 	44.20309606
1	41	51 	44.66114127
1	41	52 	45.58342189
1	41	53 	46.82751971
1	41	54 	48.25477143
1	41	55 	49.70385112
1	41	56 	51.03474658
1	41	57 	52.21560753
1	41	58 	53.24805124
1	41	59 	54.11617185
1	41	60 	54.79524545
1	41	61 	55.25706839
1	41	62 	55.47201068
1	41	63 	55.412996
1	41	64 	55.06090286
1	41	65 	54.40713877
1	41	66 	53.45084639
1	41	67 	52.19151458
1	41	68 	50.61572011
1	41	69 	48.69900598
1	41	70 	46.4846178
1	41	71 	44.08660839
1	41	72 	41.60500691
1	41	73 	39.11976011
1	41	74 	36.70168542
1	41	75 	34.41566196
1	41	76 	32.33126264
1	41	77 	30.5435688
1	41	78 	29.17339764
1	41	79 	28.2408287
1	41	80 	27.65353328
1	42	1 	97.28035267
1	42	2 	95.80542613
1	42	3 	94.03023576
1	42	4 	92.0316884
1	42	5 	89.84704045
1	42	6 	87.50901607
1	42	7 	85.056383
1	42	8 	82.53225744
1	42	9 	79.98344993
1	42	10 	77.46876375
1	42	11 	75.07101895
1	42	12 	72.89669501
1	42	13 	71.05635648
1	42	14 	69.62895704
1	42	15 	68.62887215
1	42	16 	68.00980557
1	42	17 	67.70223075
1	42	18 	67.64466964
1	42	19 	67.79318216
1	42	20 	68.11972052
1	42	21 	68.60978686
1	42	22 	69.26463225
1	42	23 	70.103895
1	42	24 	71.12722109
1	42	25 	72.26558291
1	42	26 	73.43078795
1	42	27 	74.54633064
1	42	28 	75.53749659
1	42	29 	76.31598385
1	42	30 	76.75851539
1	42	31 	76.73730037
1	42	32 	76.26037347
1	42	33 	75.41857897
1	42	34 	74.26700969
1	42	35 	72.82559044
1	42	36 	71.09683388
1	42	37 	69.08710089
1	42	38 	66.83227271
1	42	39 	64.40499455
1	42	40 	61.90023528
1	42	41 	59.41972845
1	42	42 	57.03355479
1	42	43 	54.75249531
1	42	44 	52.57062257
1	42	45 	50.48669864
1	42	46 	48.52824522
1	42	47 	46.78731373
1	42	48 	45.4097114
1	42	49 	44.58698867
1	42	50 	44.48596092
1	42	51 	45.05334652
1	42	52 	46.07969906
1	42	53 	47.38811246
1	42	54 	48.84099596
1	42	55 	50.29486958
1	42	56 	51.63016874
1	42	57 	52.82636502
1	42	58 	53.88846144
1	42	59 	54.7985596
1	42	60 	55.52619082
1	42	61 	56.03480894
1	42	62 	56.28437606
1	42	63 	56.23830993
1	42	64 	55.87530051
1	42	65 	55.19472884
1	42	66 	54.20843401
1	42	67 	52.92638683
1	42	68 	51.34054086
1	42	69 	49.4268588
1	42	70 	47.22578379
1	42	71 	44.84740947
1	42	72 	42.38847569
1	42	73 	39.92835778
1	42	74 	37.53872042
1	42	75 	35.28011634
1	42	76 	33.21625332
1	42	77 	31.43751375
1	42	78 	30.05732971
1	42	79 	29.09891718
1	42	80 	28.48741252
1	43	1 	96.59192137
1	43	2 	95.19819319
1	43	3 	93.501734
1	43	4 	91.55930282
1	43	5 	89.40643277
1	43	6 	87.08405478
1	43	7 	84.64001391
1	43	8 	82.12201617
1	43	9 	79.58021604
1	43	10 	77.07761647
1	43	11 	74.69999638
1	43	12 	72.55872834
1	43	13 	70.77364914
1	43	14 	69.42045103
1	43	15 	68.48977451
1	43	16 	67.91829974
1	43	17 	67.63732427
1	43	18 	67.59213755
1	43	19 	67.74379329
1	43	20 	68.06667364
1	43	21 	68.54729461
1	43	22 	69.18859895
1	43	23 	70.01832107
1	43	24 	71.04564685
1	43	25 	72.19429776
1	43	26 	73.37027227
1	43	27 	74.49549805
1	43	28 	75.49228044
1	43	29 	76.26876125
1	43	30 	76.71210571
1	43	31 	76.72423907
1	43	32 	76.29712316
1	43	33 	75.49128664
1	43	34 	74.36292366
1	43	35 	72.94276302
1	43	36 	71.24006185
1	43	37 	69.25794685
1	43	38 	67.02553188
1	43	39 	64.61560839
1	43	40 	62.12559214
1	43	41 	59.66255708
1	43	42 	57.3004068
1	43	43 	55.04217177
1	43	44 	52.88095492
1	43	45 	50.82458415
1	43	46 	48.90342829
1	43	47 	47.18754276
1	43	48 	45.80079964
1	43	49 	44.95722904
1	43	50 	44.90497897
1	43	51 	45.56992848
1	43	52 	46.66657801
1	43	53 	48.00091586
1	43	54 	49.44551887
1	43	55 	50.88841728
1	43	56 	52.24398526
1	43	57 	53.48204226
1	43	58 	54.59382321
1	43	59 	55.5595487
1	43	60 	56.34763967
1	43	61 	56.91675228
1	43	62 	57.2150479
1	43	63 	57.1890121
1	43	64 	56.8102789
1	43	65 	56.08980971
1	43	66 	55.05522617
1	43	67 	53.72536725
1	43	68 	52.10190148
1	43	69 	50.18331063
1	43	70 	48.00987548
1	43	71 	45.6667613
1	43	72 	43.24180367
1	43	73 	40.81512819
1	43	74 	38.46118908
1	43	75 	36.24413919
1	43	76 	34.22951912
1	43	77 	32.49600381
1	43	78 	31.11889494
1	43	79 	30.11595822
1	43	80 	29.45473928
1	44	1 	95.76903557
1	44	2 	94.47555372
1	44	3 	92.88994973
1	44	4 	91.03231795
1	44	5 	88.92677248
1	44	6 	86.62882118
1	44	7 	84.20271298
1	44	8 	81.70045262
1	44	9 	79.17029203
1	44	10 	76.67404253
1	44	11 	74.29702824
1	44	12 	72.15726602
1	44	13 	70.40495697
1	44	14 	69.13599458
1	44	15 	68.30140454
1	44	16 	67.80092629
1	44	17 	67.56214046
1	44	18 	67.53877578
1	44	19 	67.70003366
1	44	20 	68.02630815
1	44	21 	68.50921661
1	44	22 	69.15532096
1	44	23 	69.98628994
1	44	24 	71.00229355
1	44	25 	72.14067097
1	44	26 	73.31497603
1	44	27 	74.44434918
1	44	28 	75.44706143
1	44	29 	76.22993076
1	44	30 	76.6883142
1	44	31 	76.735763
1	44	32 	76.35129918
1	44	33 	75.57853837
1	44	34 	74.47711434
1	44	35 	73.08852482
1	44	36 	71.42614907
1	44	37 	69.47990822
1	44	38 	67.26763338
1	44	39 	64.87693062
1	44	40 	62.41422176
1	44	41 	59.9771051
1	44	42 	57.63085487
1	44	43 	55.39042927
1	44	44 	53.25868069
1	44	45 	51.2493259
1	44	46 	49.39278876
1	44	47 	47.75104461
1	44	48 	46.44253068
1	44	49 	45.67034271
1	44	50 	45.65142713
1	44	51 	46.31725585
1	44	52 	47.40227398
1	44	53 	48.71036749
1	44	54 	50.11926229
1	44	55 	51.54054449
1	44	56 	52.90967817
1	44	57 	54.18897722
1	44	58 	55.35445102
1	44	59 	56.38010757
1	44	60 	57.23362714
1	44	61 	57.87302008
1	44	62 	58.2356844
1	44	63 	58.23911371
1	44	64 	57.8386274
1	44	65 	57.06862876
1	44	66 	55.98022505
1	44	67 	54.6000067
1	44	68 	52.93882475
1	44	69 	51.01234343
1	44	70 	48.86143879
1	44	71 	46.55291511
1	44	72 	44.16352692
1	44	73 	41.77112791
1	44	74 	39.45147366
1	44	75 	37.27565838
1	44	76 	35.31318393
1	44	77 	33.63032704
1	44	78 	32.27438167
1	44	79 	31.25615575
1	44	80 	30.56578476
1	45	1 	94.89207288
1	45	2 	93.68727442
1	45	3 	92.21236898
1	45	4 	90.4486852
1	45	5 	88.39615661
1	45	6 	86.13146178
1	45	7 	83.73820495
1	45	8 	81.26858676
1	45	9 	78.76408289
1	45	10 	76.28548672
1	45	11 	73.91813945
1	45	12 	71.78031091
1	45	13 	70.05408694
1	45	14 	68.87034497
1	45	15 	68.12948441
1	45	16 	67.69486539
1	45	17 	67.49534453
1	45	18 	67.49319067
1	45	19 	67.66478859
1	45	20 	67.99603004
1	45	21 	68.48312492
1	45	22 	69.13445672
1	45	23 	69.9643679
1	45	24 	70.96662473
1	45	25 	72.09150328
1	45	26 	73.26221484
1	45	27 	74.39819633
1	45	28 	75.41789018
1	45	29 	76.23043359
1	45	30 	76.72975229
1	45	31 	76.81440819
1	45	32 	76.44953285
1	45	33 	75.68684118
1	45	34 	74.59907983
1	45	35 	73.23467903
1	45	36 	71.60846898
1	45	37 	69.69952806
1	45	38 	67.51542843
1	45	39 	65.15670657
1	45	40 	62.73273788
1	45	41 	60.3290552
1	45	42 	58.00488204
1	45	43 	55.78983781
1	45	44 	53.70012059
1	45	45 	51.75524217
1	45	46 	49.98732136
1	45	47 	48.45888892
1	45	48 	47.28849709
1	45	49 	46.64179014
1	45	50 	46.64842418
1	45	51 	47.25800432
1	45	52 	48.27785582
1	45	53 	49.52427719
1	45	54 	50.87893117
1	45	55 	52.26887536
1	45	56 	53.63949453
1	45	57 	54.94828105
1	45	58 	56.15931918
1	45	59 	57.23692467
1	45	60 	58.14538695
1	45	61 	58.84636144
1	45	62 	59.2754997
1	45	63 	59.31600082
1	45	64 	58.89588042
1	45	65 	58.08730647
1	45	66 	56.9641035
1	45	67 	55.55235737
1	45	68 	53.86652494
1	45	69 	51.93282891
1	45	70 	49.79514271
1	45	71 	47.51136284
1	45	72 	45.14908497
1	45	73 	42.78238958
1	45	74 	40.48760807
1	45	75 	38.34209117
1	45	76 	36.4219443
1	45	77 	34.78943082
1	45	78 	33.47640256
1	45	79 	32.48450329
1	45	80 	31.80514312
1	46	1 	93.98352404
1	46	2 	92.84097276
1	46	3 	91.44763701
1	46	4 	89.76511508
1	46	5 	87.77728802
1	46	6 	85.56899218
1	46	7 	83.23077436
1	46	8 	80.81446071
1	46	9 	78.35826505
1	46	10 	75.92838195
1	46	11 	73.61747102
1	46	12 	71.54347001
1	46	13 	69.87911323
1	46	14 	68.74333885
1	46	15 	68.03925242
1	46	16 	67.63276732
1	46	17 	67.45272263
1	46	18 	67.46225803
1	46	19 	67.63924676
1	46	20 	67.97093189
1	46	21 	68.45421251
1	46	22 	69.09742438
1	46	23 	69.91606372
1	46	24 	70.90889387
1	46	25 	72.03022856
1	46	26 	73.20365273
1	46	27 	74.35020939
1	46	28 	75.39342327
1	46	29 	76.24935222
1	46	30 	76.80832823
1	46	31 	76.93327966
1	46	32 	76.56765528
1	46	33 	75.79616932
1	46	34 	74.71009114
1	46	35 	73.35598539
1	46	36 	71.74563631
1	46	37 	69.86570008
1	46	38 	67.73036373
1	46	39 	65.42488276
1	46	40 	63.04878682
1	46	41 	60.68431946
1	46	42 	58.39412824
1	46	43 	56.21940238
1	46	44 	54.1857544
1	46	45 	52.3159582
1	46	46 	50.64356011
1	46	47 	49.23123922
1	46	48 	48.18711832
1	46	49 	47.64332587
1	46	50 	47.68229013
1	46	51 	48.25887956
1	46	52 	49.2217856
1	46	53 	50.40398848
1	46	54 	51.70091064
1	46	55 	53.05575372
1	46	56 	54.4194423
1	46	57 	55.74632239
1	46	58 	56.99115444
1	46	59 	58.10464158
1	46	60 	59.0404043
1	46	61 	59.76310072
1	46	62 	60.21704024
1	46	63 	60.28239208
1	46	64 	59.88014117
1	46	65 	59.08908598
1	46	66 	57.97978682
1	46	67 	56.56954713
1	46	68 	54.87514311
1	46	69 	52.93637817
1	46	70 	50.80603506
1	46	71 	48.53862787
1	46	72 	46.19441493
1	46	73 	43.84354968
1	46	74 	41.56090284
1	46	75 	39.42894773
1	46	76 	37.53722686
1	46	77 	35.95623681
1	46	78 	34.70493025
1	46	79 	33.76589921
1	46	80 	33.11909279
1	47	1 	93.05123834
1	47	2 	91.94128969
1	47	3 	90.58863178
1	47	4 	88.96307976
1	47	5 	87.05847387
1	47	6 	84.93624084
1	47	7 	82.67235413
1	47	8 	80.32214751
1	47	9 	77.93546476
1	47	10 	75.5880397
1	47	11 	73.37980777
1	47	12 	71.42634595
1	47	13 	69.85662595
1	47	14 	68.74189428
1	47	15 	68.02745318
1	47	16 	67.61516006
1	47	17 	67.43540498
1	47	18 	67.44666949
1	47	19 	67.62358011
1	47	20 	67.95104841
1	47	21 	68.42324883
1	47	22 	69.04661366
1	47	23 	69.84409579
1	47	24 	70.83083102
1	47	25 	71.95716108
1	47	26 	73.13600875
1	47	27 	74.28943297
1	47	28 	75.34661881
1	47	29 	76.22978305
1	47	30 	76.83008797
1	47	31 	76.98888016
1	47	32 	76.63370234
1	47	33 	75.87099139
1	47	34 	74.79822819
1	47	35 	73.45780332
1	47	36 	71.8622278
1	47	37 	70.01303095
1	47	38 	67.93290418
1	47	39 	65.68627971
1	47	40 	63.35836441
1	47	41 	61.03326747
1	47	42 	58.78418446
1	47	43 	56.66343449
1	47	44 	54.69996618
1	47	45 	52.9137382
1	47	46 	51.33480453
1	47	47 	50.01913941
1	47	48 	49.0604297
1	47	49 	48.58057322
1	47	50 	48.65680338
1	47	51 	49.23230558
1	47	52 	50.16063767
1	47	53 	51.29528923
1	47	54 	52.54839269
1	47	55 	53.87303732
1	47	56 	55.22526942
1	47	57 	56.5598081
1	47	58 	57.82600087
1	47	59 	58.95850666
1	47	60 	59.89022379
1	47	61 	60.58810649
1	47	62 	61.01389292
1	47	63 	61.08513136
1	47	64 	60.7494935
1	47	65 	60.04436762
1	47	66 	59.00601446
1	47	67 	57.63223695
1	47	68 	55.94213034
1	47	69 	54.00046363
1	47	70 	51.87606493
1	47	71 	49.6236114
1	47	72 	47.29722567
1	47	73 	44.96080191
1	47	74 	42.68395905
1	47	75 	40.55098344
1	47	76 	38.67259137
1	47	77 	37.14465673
1	47	78 	35.96659051
1	47	79 	35.08851505
1	47	80 	34.47861212
1	48	1 	92.10895247
1	48	2 	91.01663042
1	48	3 	89.68923054
1	48	4 	88.113629
1	48	5 	86.2933099
1	48	6 	84.26481725
1	48	7 	82.08187672
1	48	8 	79.80107414
1	48	9 	77.4885794
1	48	10 	75.23164557
1	48	11 	73.1341015
1	48	12 	71.30261679
1	48	13 	69.82787964
1	48	14 	68.74852313
1	48	15 	68.03261131
1	48	16 	67.61339519
1	48	17 	67.4303369
1	48	18 	67.44069759
1	48	19 	67.61649605
1	48	20 	67.94036983
1	48	21 	68.40402059
1	48	22 	69.01154483
1	48	23 	69.78998039
1	48	24 	70.76788823
1	48	25 	71.89125894
1	48	26 	73.06512276
1	48	27 	74.21255031
1	48	28 	75.26364775
1	48	29 	76.13903347
1	48	30 	76.73165003
1	48	31 	76.90731955
1	48	32 	76.60588907
1	48	33 	75.89860426
1	48	34 	74.86894357
1	48	35 	73.56270182
1	48	36 	72.00010724
1	48	37 	70.19261912
1	48	38 	68.16417634
1	48	39 	65.96672607
1	48	40 	63.67661091
1	48	41 	61.3825447
1	48	42 	59.17428257
1	48	43 	57.11811544
1	48	44 	55.23860532
1	48	45 	53.54510587
1	48	46 	52.06011509
1	48	47 	50.82883562
1	48	48 	49.92936384
1	48	49 	49.48647219
1	48	50 	49.59828776
1	48	51 	50.18313741
1	48	52 	51.08426439
1	48	53 	52.18182027
1	48	54 	53.40235286
1	48	55 	54.70044848
1	48	56 	56.03548756
1	48	57 	57.3638887
1	48	58 	58.63272758
1	48	59 	59.76608978
1	48	60 	60.67920026
1	48	61 	61.34256744
1	48	62 	61.73795322
1	48	63 	61.81933491
1	48	64 	61.55627773
1	48	65 	60.95614569
1	48	66 	60.01838366
1	48	67 	58.70443441
1	48	68 	57.02974842
1	48	69 	55.09525149
1	48	70 	52.98597405
1	48	71 	50.75745528
1	48	72 	48.45987332
1	48	73 	46.14972187
1	48	74 	43.89050869
1	48	75 	41.76408955
1	48	76 	39.8972711
1	48	77 	38.4172544
1	48	78 	37.30075119
1	48	79 	36.46806289
1	48	80 	35.88446926
1	49	1 	91.16900338
1	49	2 	90.0936204
1	49	3 	88.79496041
1	49	4 	87.27329674
1	49	5 	85.53377299
1	49	6 	83.59470092
1	49	7 	81.48919415
1	49	8 	79.27015852
1	49	9 	77.01662995
1	49	10 	74.83001315
1	49	11 	72.82116522
1	49	12 	71.09138149
1	49	13 	69.70850547
1	49	14 	68.68906484
1	49	15 	68.00271456
1	49	16 	67.59699443
1	49	17 	67.42104922
1	49	18 	67.43571658
1	49	19 	67.61407251
1	49	20 	67.93942232
1	49	21 	68.40447262
1	49	22 	69.01406372
1	49	23 	69.79025711
1	49	24 	70.74962822
1	49	25 	71.84628576
1	49	26 	72.99719842
1	49	27 	74.12600921
1	49	28 	75.15924696
1	49	29 	76.01378493
1	49	30 	76.58911469
1	49	31 	76.78272114
1	49	32 	76.54616999
1	49	33 	75.91185018
1	49	34 	74.94272103
1	49	35 	73.68869832
1	49	36 	72.17822914
1	49	37 	70.42548685
1	49	38 	68.44805548
1	49	39 	66.28987064
1	49	40 	64.02658608
1	49	41 	61.75388355
1	49	42 	59.58196934
1	49	43 	57.59672433
1	49	44 	55.80917993
1	49	45 	54.21370011
1	49	46 	52.82804831
1	49	47 	51.69122296
1	49	48 	50.86974814
1	49	49 	50.476175
1	49	50 	50.60251338
1	49	51 	51.16716067
1	49	52 	52.02637978
1	49	53 	53.08025322
1	49	54 	54.26393685
1	49	55 	55.5310279
1	49	56 	56.84026932
1	49	57 	58.14703284
1	49	58 	59.39533169
1	49	59 	60.50938805
1	49	60 	61.4108787
1	49	61 	62.0647967
1	49	62 	62.45488307
1	49	63 	62.55490965
1	49	64 	62.34573474
1	49	65 	61.82214501
1	49	66 	60.9643299
1	49	67 	59.71523733
1	49	68 	58.08689515
1	49	69 	56.19364598
1	49	70 	54.12547228
1	49	71 	51.93968969
1	49	72 	49.68714102
1	49	73 	47.42299075
1	49	74 	45.21050197
1	49	75 	43.13188721
1	49	76 	41.30829247
1	49	77 	39.85400916
1	49	78 	38.75072012
1	49	79 	37.9259204
1	49	80 	37.34710458
1	50	1 	90.22698318
1	50	2 	89.17514347
1	50	3 	87.9150064
1	50	4 	86.45509071
1	50	5 	84.79830039
1	50	6 	82.9473788
1	50	7 	80.9125632
1	50	8 	78.73775326
1	50	9 	76.51576849
1	50	10 	74.36624723
1	50	11 	72.41369355
1	50	12 	70.766056
1	50	13 	69.47942838
1	50	14 	68.54549263
1	50	15 	67.91974365
1	50	16 	67.55155238
1	50	17 	67.39746794
1	50	18 	67.424566
1	50	19 	67.61014102
1	50	20 	67.94074462
1	50	21 	68.41204691
1	50	22 	69.02966826
1	50	23 	69.80653898
1	50	24 	70.74406995
1	50	25 	71.80632449
1	50	26 	72.92795075
1	50	27 	74.0364405
1	50	28 	75.05656382
1	50	29 	75.90498089
1	50	30 	76.48742342
1	50	31 	76.71253106
1	50	32 	76.52922444
1	50	33 	75.95233574
1	50	34 	75.03765651
1	50	35 	73.84000808
1	50	36 	72.39344991
1	50	37 	70.70850934
1	50	38 	68.78632847
1	50	39 	66.66363567
1	50	40 	64.42781416
1	50	41 	62.18426798
1	50	42 	60.05323149
1	50	43 	58.13172644
1	50	44 	56.42389529
1	50	45 	54.91896794
1	50	46 	53.63416993
1	50	47 	52.60582648
1	50	48 	51.89083002
1	50	49 	51.56840753
1	50	50 	51.68875248
1	50	51 	52.19924264
1	50	52 	52.99695207
1	50	53 	53.99655672
1	50	54 	55.13578106
1	50	55 	56.36587241
1	50	56 	57.64326161
1	50	57 	58.92145728
1	50	58 	60.14261077
1	50	59 	61.23659191
1	50	60 	62.13697647
1	50	61 	62.80147992
1	50	62 	63.20480886
1	50	63 	63.32526347
1	50	64 	63.14673616
1	50	65 	62.65762817
1	50	66 	61.83524535
1	50	67 	60.64437888
1	50	68 	59.1017385
1	50	69 	57.29165725
1	50	70 	55.29426574
1	50	71 	53.17048438
1	50	72 	50.97721917
1	50	73 	48.77503739
1	50	74 	46.63196384
1	50	75 	44.63057311
1	50	76 	42.87035757
1	50	77 	41.42981792
1	50	78 	40.31006572
1	50	79 	39.46841125
1	50	80 	38.87888589
1	51	1 	89.2569308
1	51	2 	88.24503669
1	51	3 	87.03838035
1	51	4 	85.64829403
1	51	5 	84.0769693
1	51	6 	82.316118
1	51	7 	80.34723648
1	51	8 	78.19824361
1	51	9 	75.98374973
1	51	10 	73.84285244
1	51	11 	71.91649564
1	51	12 	70.3380418
1	51	13 	69.16117572
1	51	14 	68.33729034
1	51	15 	67.79482286
1	51	16 	67.48090516
1	51	17 	67.35928985
1	51	18 	67.40448867
1	51	19 	67.59926705
1	51	20 	67.9340073
1	51	21 	68.40690077
1	51	22 	69.0235391
1	51	23 	69.7919691
1	51	24 	70.70894525
1	51	25 	71.74508913
1	51	26 	72.84562112
1	51	27 	73.94282222
1	51	28 	74.96371774
1	51	29 	75.82895891
1	51	30 	76.4478523
1	51	31 	76.72104693
1	51	32 	76.57812547
1	51	33 	76.0320838
1	51	34 	75.15233981
1	51	35 	74.00223066
1	51	36 	72.61880246
1	51	37 	71.00754468
1	51	38 	69.14659172
1	51	39 	67.06480517
1	51	40 	64.87233259
1	51	41 	62.68354003
1	51	42 	60.60848373
1	51	43 	58.73226246
1	51	44 	57.07690381
1	51	45 	55.64496157
1	51	46 	54.4528906
1	51	47 	53.530007
1	51	48 	52.91717195
1	51	49 	52.65954195
1	51	50 	52.77732765
1	51	51 	53.23825536
1	51	52 	53.97567182
1	51	53 	54.92116165
1	51	54 	56.01580908
1	51	55 	57.20906275
1	51	56 	58.45590939
1	51	57 	59.71065631
1	51	58 	60.9154045
1	51	59 	62.00301979
1	51	60 	62.91223572
1	51	61 	63.59607079
1	51	62 	64.02025465
1	51	63 	64.15933064
1	51	64 	63.99615481
1	51	65 	63.5191577
1	51	66 	62.71582246
1	51	67 	61.57772249
1	51	68 	60.12576193
1	51	69 	58.41372055
1	51	70 	56.50179714
1	51	71 	54.44932022
1	51	72 	52.32081148
1	51	73 	50.18464301
1	51	74 	48.11264782
1	51	75 	46.18365809
1	51	76 	44.47922217
1	51	77 	43.05930278
1	51	78 	41.93706435
1	51	79 	41.09073719
1	51	80 	40.50037214
1	52	1 	88.24865953
1	52	2 	87.29482576
1	52	3 	86.1542708
1	52	4 	84.83457191
1	52	5 	83.3384165
1	52	6 	81.65503389
1	52	7 	79.7456413
1	52	8 	77.62342235
1	52	9 	75.42444015
1	52	10 	73.29561783
1	52	11 	71.38652925
1	52	12 	69.87391257
1	52	13 	68.81950067
1	52	14 	68.11443514
1	52	15 	67.65874618
1	52	16 	67.40139889
1	52	17 	67.31396863
1	52	18 	67.37770089
1	52	19 	67.57996294
1	52	20 	67.91385986
1	52	21 	68.37884912
1	52	22 	68.98100306
1	52	23 	69.72985789
1	52	24 	70.62681735
1	52	25 	71.6480056
1	52	26 	72.74077999
1	52	27 	73.83823925
1	52	28 	74.87078965
1	52	29 	75.76586314
1	52	30 	76.43790023
1	52	31 	76.77183231
1	52	32 	76.65972186
1	52	33 	76.12408502
1	52	34 	75.26442598
1	52	35 	74.14965828
1	52	36 	72.81391687
1	52	37 	71.25969855
1	52	38 	69.46092424
1	52	39 	67.44432372
1	52	40 	65.32167094
1	52	41 	63.20423279
1	52	42 	61.1882869
1	52	43 	59.35034627
1	52	44 	57.73411136
1	52	45 	56.36215448
1	52	46 	55.25157279
1	52	47 	54.42074637
1	52	48 	53.89221309
1	52	49 	53.68733982
1	52	50 	53.81143695
1	52	51 	54.24239076
1	52	52 	54.93606249
1	52	53 	55.83972451
1	52	54 	56.90013418
1	52	55 	58.06644118
1	52	56 	59.29281737
1	52	57 	60.53616967
1	52	58 	61.73915744
1	52	59 	62.8351039
1	52	60 	63.7643023
1	52	61 	64.47563769
1	52	62 	64.92614859
1	52	63 	65.08337491
1	52	64 	64.92893408
1	52	65 	64.45738422
1	52	66 	63.67082481
1	52	67 	62.57881103
1	52	68 	61.20488453
1	52	69 	59.58471745
1	52	70 	57.75687321
1	52	71 	55.77298953
1	52	72 	53.70570038
1	52	73 	51.63020869
1	52	74 	49.61857422
1	52	75 	47.7449251
1	52	76 	46.08387862
1	52	77 	44.69422692
1	52	78 	43.59774098
1	52	79 	42.7798649
1	52	80 	42.21746767
1	53	1 	87.22556373
1	53	2 	86.33599058
1	53	3 	85.26404856
1	53	4 	84.00550865
1	53	5 	82.55763323
1	53	6 	80.91196363
1	53	7 	79.04551661
1	53	8 	76.98442234
1	53	9 	74.85377308
1	53	10 	72.79282488
1	53	11 	70.95064483
1	53	12 	69.5186809
1	53	13 	68.56017592
1	53	14 	67.93901792
1	53	15 	67.54595688
1	53	16 	67.33176563
1	53	17 	67.27151945
1	53	18 	67.34958559
1	53	19 	67.55543615
1	53	20 	67.88297177
1	53	21 	68.33128687
1	53	22 	68.90665147
1	53	23 	69.62444937
1	53	24 	70.50013928
1	53	25 	71.51673769
1	53	26 	72.61356638
1	53	27 	73.7179607
1	53	28 	74.76214763
1	53	29 	75.67870114
1	53	30 	76.38657815
1	53	31 	76.76527917
1	53	32 	76.68635285
1	53	33 	76.17650939
1	53	34 	75.34755948
1	53	35 	74.2672933
1	53	36 	72.96659258
1	53	37 	71.45090277
1	53	38 	69.71363644
1	53	39 	67.78543067
1	53	40 	65.75167503
1	53	41 	63.70883363
1	53	42 	61.74583973
1	53	43 	59.94184245
1	53	44 	58.36074973
1	53	45 	57.04391382
1	53	46 	56.00789049
1	53	47 	55.25726958
1	53	48 	54.79824331
1	53	49 	54.63780643
1	53	50 	54.77456837
1	53	51 	55.19236177
1	53	52 	55.86114591
1	53	53 	56.74102752
1	53	54 	57.78511385
1	53	55 	58.9430565
1	53	56 	60.16702617
1	53	57 	61.4122383
1	53	58 	62.6236651
1	53	59 	63.73899279
1	53	60 	64.69975355
1	53	61 	65.44993596
1	53	62 	65.93548258
1	53	63 	66.11295059
1	53	64 	65.96304494
1	53	65 	65.49173526
1	53	66 	64.71726774
1	53	67 	63.66127896
1	53	68 	62.34878811
1	53	69 	60.80558059
1	53	70 	59.05211565
1	53	71 	57.13024737
1	53	72 	55.1201747
1	53	73 	53.09990473
1	53	74 	51.13817089
1	53	75 	49.30456271
1	53	76 	47.67499962
1	53	77 	46.32161651
1	53	78 	45.27651152
1	53	79 	44.51634011
1	53	80 	44.00210794
1	54	1 	86.20230427
1	54	2 	85.38038557
1	54	3 	84.37793119
1	54	4 	83.1729501
1	54	5 	81.75207846
1	54	6 	80.11654754
1	54	7 	78.28253953
1	54	8 	76.30465108
1	54	9 	74.28987601
1	54	10 	72.36470191
1	54	11 	70.6670379
1	54	12 	69.34098877
1	54	13 	68.42870654
1	54	14 	67.83730202
1	54	15 	67.47253214
1	54	16 	67.28230955
1	54	17 	67.2388813
1	54	18 	67.32559972
1	54	19 	67.53161904
1	54	20 	67.85021149
1	54	21 	68.27901369
1	54	22 	68.82296914
1	54	23 	69.50270191
1	54	24 	70.35521638
1	54	25 	71.37347251
1	54	26 	72.47792945
1	54	27 	73.58699334
1	54	28 	74.63387012
1	54	29 	75.55194068
1	54	30 	76.2595787
1	54	31 	76.64692654
1	54	32 	76.61368621
1	54	33 	76.16978755
1	54	34 	75.39795347
1	54	35 	74.36345969
1	54	36 	73.10254197
1	54	37 	71.6311865
1	54	38 	69.96010248
1	54	39 	68.12026928
1	54	40 	66.17381042
1	54	41 	64.19942383
1	54	42 	62.27959077
1	54	43 	60.49960735
1	54	44 	58.94678485
1	54	45 	57.68410631
1	54	46 	56.7208056
1	54	47 	56.04185466
1	54	48 	55.64106991
1	54	49 	55.5189037
1	54	50 	55.67165992
1	54	51 	56.0872232
1	54	52 	56.74604192
1	54	53 	57.61996498
1	54	54 	58.66773636
1	54	55 	59.83730276
1	54	56 	61.07599254
1	54	57 	62.33469457
1	54	58 	63.56227645
1	54	59 	64.70471797
1	54	60 	65.70732961
1	54	61 	66.51027165
1	54	62 	67.04432605
1	54	63 	67.24587194
1	54	64 	67.09379843
