ILYR	IROW	ICOL	CELLBOT
1	44	56	32.90967817
1	44	57	34.18897722
1	44	58	35.35445102
1	44	59	36.38010757
1	44	60	37.23362714
1	44	61	37.87302008
1	44	62	38.2356844
1	44	63	38.23911371
1	44	64	37.8386274
1	44	65	37.06862876
1	44	66	35.98022505
1	44	67	34.6000067
1	44	68	32.93882475
1	44	69	31.01234343
1	44	70	28.86143879
1	44	71	26.55291511
1	44	72	24.16352692
1	44	73	21.77112791
1	44	74	19.45147366
1	44	75	17.27565838
1	44	76	15.31318393
1	44	77	13.63032704
1	44	78	12.27438167
1	44	79	11.25615575
1	44	80	10.56578476
1	45	1	74.89207288
1	45	2	73.68727442
1	45	3	72.21236898
1	45	4	70.4486852
1	45	5	68.39615661
1	45	6	66.13146178
1	45	7	63.73820495
1	45	8	61.26858676
1	45	9	58.76408289
1	45	10	56.28548672
1	45	11	53.91813945
1	45	12	51.78031091
1	45	13	50.05408694
1	45	14	48.87034497
1	45	15	48.12948441
1	45	16	47.69486539
1	45	17	47.49534453
1	45	18	47.49319067
1	45	19	47.66478859
1	45	20	47.99603004
1	45	21	48.48312492
1	45	22	49.13445672
1	45	23	49.9643679
1	45	24	50.96662473
1	45	25	52.09150328
1	45	26	53.26221484
1	45	27	54.39819633
1	45	28	55.41789018
1	45	29	56.23043359
1	45	30	56.72975229
1	45	31	56.81440819
1	45	32	56.44953285
1	45	33	55.68684118
1	45	34	54.59907983
1	45	35	53.23467903
1	45	36	51.60846898
1	45	37	49.69952806
1	45	38	47.51542843
1	45	39	45.15670657
1	45	40	42.73273788
1	45	41	40.3290552
1	45	42	38.00488204
1	45	43	35.78983781
1	45	44	33.70012059
1	45	45	31.75524217
1	45	46	29.98732136
1	45	47	28.45888892
1	45	48	27.28849709
1	45	49	26.64179014
1	45	50	26.64842418
1	45	51	27.25800432
1	45	52	28.27785582
1	45	53	29.52427719
1	45	54	30.87893117
1	45	55	32.26887536
1	45	56	33.63949453
1	45	57	34.94828105
1	45	58	36.15931918
1	45	59	37.23692467
1	45	60	38.14538695
1	45	61	38.84636144
1	45	62	39.2754997
1	45	63	39.31600082
1	45	64	38.89588042
1	45	65	38.08730647
1	45	66	36.9641035
1	45	67	35.55235737
1	45	68	33.86652494
1	45	69	31.93282891
1	45	70	29.79514271
1	45	71	27.51136284
1	45	72	25.14908497
1	45	73	22.78238958
1	45	74	20.48760807
1	45	75	18.34209117
1	45	76	16.4219443
1	45	77	14.78943082
1	45	78	13.47640256
1	45	79	12.48450329
1	45	80	11.80514312
1	46	1	73.98352404
1	46	2	72.84097276
1	46	3	71.44763701
1	46	4	69.76511508
1	46	5	67.77728802
1	46	6	65.56899218
1	46	7	63.23077436
1	46	8	60.81446071
1	46	9	58.35826505
1	46	10	55.92838195
1	46	11	53.61747102
1	46	12	51.54347001
1	46	13	49.87911323
1	46	14	48.74333885
1	46	15	48.03925242
1	46	16	47.63276732
1	46	17	47.45272263
1	46	18	47.46225803
1	46	19	47.63924676
1	46	20	47.97093189
1	46	21	48.45421251
1	46	22	49.09742438
1	46	23	49.91606372
1	46	24	50.90889387
1	46	25	52.03022856
1	46	26	53.20365273
1	46	27	54.35020939
1	46	28	55.39342327
1	46	29	56.24935222
1	46	30	56.80832823
1	46	31	56.93327966
1	46	32	56.56765528
1	46	33	55.79616932
1	46	34	54.71009114
1	46	35	53.35598539
1	46	36	51.74563631
1	46	37	49.86570008
1	46	38	47.73036373
1	46	39	45.42488276
1	46	40	43.04878682
1	46	41	40.68431946
1	46	42	38.39412824
1	46	43	36.21940238
1	46	44	34.1857544
1	46	45	32.3159582
1	46	46	30.64356011
1	46	47	29.23123922
1	46	48	28.18711832
1	46	49	27.64332587
1	46	50	27.68229013
1	46	51	28.25887956
1	46	52	29.2217856
1	46	53	30.40398848
1	46	54	31.70091064
1	46	55	33.05575372
1	46	56	34.4194423
1	46	57	35.74632239
1	46	58	36.99115444
1	46	59	38.10464158
1	46	60	39.0404043
1	46	61	39.76310072
1	46	62	40.21704024
1	46	63	40.28239208
1	46	64	39.88014117
1	46	65	39.08908598
1	46	66	37.97978682
1	46	67	36.56954713
1	46	68	34.87514311
1	46	69	32.93637817
1	46	70	30.80603506
1	46	71	28.53862787
1	46	72	26.19441493
1	46	73	23.84354968
1	46	74	21.56090284
1	46	75	19.42894773
1	46	76	17.53722686
1	46	77	15.95623681
1	46	78	14.70493025
1	46	79	13.76589921
1	46	80	13.11909279
1	47	1	73.05123834
1	47	2	71.94128969
1	47	3	70.58863178
1	47	4	68.96307976
1	47	5	67.05847387
1	47	6	64.93624084
1	47	7	62.67235413
1	47	8	60.32214751
1	47	9	57.93546476
1	47	10	55.5880397
1	47	11	53.37980777
1	47	12	51.42634595
1	47	13	49.85662595
1	47	14	48.74189428
1	47	15	48.02745318
1	47	16	47.61516006
1	47	17	47.43540498
1	47	18	47.44666949
1	47	19	47.62358011
1	47	20	47.95104841
1	47	21	48.42324883
1	47	22	49.04661366
1	47	23	49.84409579
1	47	24	50.83083102
1	47	25	51.95716108
1	47	26	53.13600875
1	47	27	54.28943297
1	47	28	55.34661881
1	47	29	56.22978305
1	47	30	56.83008797
1	47	31	56.98888016
1	47	32	56.63370234
1	47	33	55.87099139
1	47	34	54.79822819
1	47	35	53.45780332
1	47	36	51.8622278
1	47	37	50.01303095
1	47	38	47.93290418
1	47	39	45.68627971
1	47	40	43.35836441
1	47	41	41.03326747
1	47	42	38.78418446
1	47	43	36.66343449
1	47	44	34.69996618
1	47	45	32.9137382
1	47	46	31.33480453
1	47	47	30.01913941
1	47	48	29.0604297
1	47	49	28.58057322
1	47	50	28.65680338
1	47	51	29.23230558
1	47	52	30.16063767
1	47	53	31.29528923
1	47	54	32.54839269
1	47	55	33.87303732
1	47	56	35.22526942
1	47	57	36.5598081
1	47	58	37.82600087
1	47	59	38.95850666
1	47	60	39.89022379
1	47	61	40.58810649
1	47	62	41.01389292
1	47	63	41.08513136
1	47	64	40.7494935
1	47	65	40.04436762
1	47	66	39.00601446
1	47	67	37.63223695
1	47	68	35.94213034
1	47	69	34.00046363
1	47	70	31.87606493
1	47	71	29.6236114
1	47	72	27.29722567
1	47	73	24.96080191
1	47	74	22.68395905
1	47	75	20.55098344
1	47	76	18.67259137
1	47	77	17.14465673
1	47	78	15.96659051
1	47	79	15.08851505
1	47	80	14.47861212
1	48	1	72.10895247
1	48	2	71.01663042
1	48	3	69.68923054
1	48	4	68.113629
1	48	5	66.2933099
1	48	6	64.26481725
1	48	7	62.08187672
1	48	8	59.80107414
1	48	9	57.4885794
1	48	10	55.23164557
1	48	11	53.1341015
1	48	12	51.30261679
1	48	13	49.82787964
1	48	14	48.74852313
1	48	15	48.03261131
1	48	16	47.61339519
1	48	17	47.4303369
1	48	18	47.44069759
1	48	19	47.61649605
1	48	20	47.94036983
1	48	21	48.40402059
1	48	22	49.01154483
1	48	23	49.78998039
1	48	24	50.76788823
1	48	25	51.89125894
1	48	26	53.06512276
1	48	27	54.21255031
1	48	28	55.26364775
1	48	29	56.13903347
1	48	30	56.73165003
1	48	31	56.90731955
1	48	32	56.60588907
1	48	33	55.89860426
1	48	34	54.86894357
1	48	35	53.56270182
1	48	36	52.00010724
1	48	37	50.19261912
1	48	38	48.16417634
1	48	39	45.96672607
1	48	40	43.67661091
1	48	41	41.3825447
1	48	42	39.17428257
1	48	43	37.11811544
1	48	44	35.23860532
1	48	45	33.54510587
1	48	46	32.06011509
1	48	47	30.82883562
1	48	48	29.92936384
1	48	49	29.48647219
1	48	50	29.59828776
1	48	51	30.18313741
1	48	52	31.08426439
1	48	53	32.18182027
1	48	54	33.40235286
1	48	55	34.70044848
1	48	56	36.03548756
1	48	57	37.3638887
1	48	58	38.63272758
1	48	59	39.76608978
1	48	60	40.67920026
1	48	61	41.34256744
1	48	62	41.73795322
1	48	63	41.81933491
1	48	64	41.55627773
1	48	65	40.95614569
1	48	66	40.01838366
1	48	67	38.70443441
1	48	68	37.02974842
1	48	69	35.09525149
1	48	70	32.98597405
1	48	71	30.75745528
1	48	72	28.45987332
1	48	73	26.14972187
1	48	74	23.89050869
1	48	75	21.76408955
1	48	76	19.8972711
1	48	77	18.4172544
1	48	78	17.30075119
1	48	79	16.46806289
1	48	80	15.88446926
1	49	1	71.16900338
1	49	2	70.0936204
1	49	3	68.79496041
1	49	4	67.27329674
1	49	5	65.53377299
1	49	6	63.59470092
1	49	7	61.48919415
1	49	8	59.27015852
1	49	9	57.01662995
1	49	10	54.83001315
1	49	11	52.82116522
1	49	12	51.09138149
1	49	13	49.70850547
1	49	14	48.68906484
1	49	15	48.00271456
1	49	16	47.59699443
1	49	17	47.42104922
1	49	18	47.43571658
1	49	19	47.61407251
1	49	20	47.93942232
1	49	21	48.40447262
1	49	22	49.01406372
1	49	23	49.79025711
1	49	24	50.74962822
1	49	25	51.84628576
1	49	26	52.99719842
1	49	27	54.12600921
1	49	28	55.15924696
1	49	29	56.01378493
1	49	30	56.58911469
1	49	31	56.78272114
1	49	32	56.54616999
1	49	33	55.91185018
1	49	34	54.94272103
1	49	35	53.68869832
1	49	36	52.17822914
1	49	37	50.42548685
1	49	38	48.44805548
1	49	39	46.28987064
1	49	40	44.02658608
1	49	41	41.75388355
1	49	42	39.58196934
1	49	43	37.59672433
1	49	44	35.80917993
1	49	45	34.21370011
1	49	46	32.82804831
1	49	47	31.69122296
1	49	48	30.86974814
1	49	49	30.476175
1	49	50	30.60251338
1	49	51	31.16716067
1	49	52	32.02637978
1	49	53	33.08025322
1	49	54	34.26393685
1	49	55	35.5310279
1	49	56	36.84026932
1	49	57	38.14703284
1	49	58	39.39533169
1	49	59	40.50938805
1	49	60	41.4108787
1	49	61	42.0647967
1	49	62	42.45488307
1	49	63	42.55490965
1	49	64	42.34573474
1	49	65	41.82214501
1	49	66	40.9643299
1	49	67	39.71523733
1	49	68	38.08689515
1	49	69	36.19364598
1	49	70	34.12547228
1	49	71	31.93968969
1	49	72	29.68714102
1	49	73	27.42299075
1	49	74	25.21050197
1	49	75	23.13188721
1	49	76	21.30829247
1	49	77	19.85400916
1	49	78	18.75072012
1	49	79	17.9259204
1	49	80	17.34710458
1	50	1	70.22698318
1	50	2	69.17514347
1	50	3	67.9150064
1	50	4	66.45509071
1	50	5	64.79830039
1	50	6	62.9473788
1	50	7	60.9125632
1	50	8	58.73775326
1	50	9	56.51576849
1	50	10	54.36624723
1	50	11	52.41369355
1	50	12	50.766056
1	50	13	49.47942838
1	50	14	48.54549263
1	50	15	47.91974365
1	50	16	47.55155238
1	50	17	47.39746794
1	50	18	47.424566
1	50	19	47.61014102
1	50	20	47.94074462
1	50	21	48.41204691
1	50	22	49.02966826
1	50	23	49.80653898
1	50	24	50.74406995
1	50	25	51.80632449
1	50	26	52.92795075
1	50	27	54.0364405
1	50	28	55.05656382
1	50	29	55.90498089
1	50	30	56.48742342
1	50	31	56.71253106
1	50	32	56.52922444
1	50	33	55.95233574
1	50	34	55.03765651
1	50	35	53.84000808
1	50	36	52.39344991
1	50	37	50.70850934
1	50	38	48.78632847
1	50	39	46.66363567
1	50	40	44.42781416
1	50	41	42.18426798
1	50	42	40.05323149
1	50	43	38.13172644
1	50	44	36.42389529
1	50	45	34.91896794
1	50	46	33.63416993
1	50	47	32.60582648
1	50	48	31.89083002
1	50	49	31.56840753
1	50	50	31.68875248
1	50	51	32.19924264
1	50	52	32.99695207
1	50	53	33.99655672
1	50	54	35.13578106
1	50	55	36.36587241
1	50	56	37.64326161
1	50	57	38.92145728
1	50	58	40.14261077
1	50	59	41.23659191
1	50	60	42.13697647
1	50	61	42.80147992
1	50	62	43.20480886
1	50	63	43.32526347
1	50	64	43.14673616
1	50	65	42.65762817
1	50	66	41.83524535
1	50	67	40.64437888
1	50	68	39.1017385
1	50	69	37.29165725
1	50	70	35.29426574
1	50	71	33.17048438
1	50	72	30.97721917
1	50	73	28.77503739
1	50	74	26.63196384
1	50	75	24.63057311
1	50	76	22.87035757
1	50	77	21.42981792
1	50	78	20.31006572
1	50	79	19.46841125
1	50	80	18.87888589
1	51	1	69.2569308
1	51	2	68.24503669
1	51	3	67.03838035
1	51	4	65.64829403
1	51	5	64.0769693
1	51	6	62.316118
1	51	7	60.34723648
1	51	8	58.19824361
1	51	9	55.98374973
1	51	10	53.84285244
1	51	11	51.91649564
1	51	12	50.3380418
1	51	13	49.16117572
1	51	14	48.33729034
1	51	15	47.79482286
1	51	16	47.48090516
1	51	17	47.35928985
1	51	18	47.40448867
1	51	19	47.59926705
1	51	20	47.9340073
1	51	21	48.40690077
1	51	22	49.0235391
1	51	23	49.7919691
1	51	24	50.70894525
1	51	25	51.74508913
1	51	26	52.84562112
1	51	27	53.94282222
1	51	28	54.96371774
1	51	29	55.82895891
1	51	30	56.4478523
1	51	31	56.72104693
1	51	32	56.57812547
1	51	33	56.0320838
1	51	34	55.15233981
1	51	35	54.00223066
1	51	36	52.61880246
1	51	37	51.00754468
1	51	38	49.14659172
1	51	39	47.06480517
1	51	40	44.87233259
1	51	41	42.68354003
1	51	42	40.60848373
1	51	43	38.73226246
1	51	44	37.07690381
1	51	45	35.64496157
1	51	46	34.4528906
1	51	47	33.530007
1	51	48	32.91717195
1	51	49	32.65954195
1	51	50	32.77732765
1	51	51	33.23825536
1	51	52	33.97567182
1	51	53	34.92116165
1	51	54	36.01580908
1	51	55	37.20906275
1	51	56	38.45590939
1	51	57	39.71065631
1	51	58	40.9154045
1	51	59	42.00301979
1	51	60	42.91223572
1	51	61	43.59607079
1	51	62	44.02025465
1	51	63	44.15933064
1	51	64	43.99615481
1	51	65	43.5191577
1	51	66	42.71582246
1	51	67	41.57772249
1	51	68	40.12576193
1	51	69	38.41372055
1	51	70	36.50179714
1	51	71	34.44932022
1	51	72	32.32081148
1	51	73	30.18464301
1	51	74	28.11264782
1	51	75	26.18365809
1	51	76	24.47922217
1	51	77	23.05930278
1	51	78	21.93706435
1	51	79	21.09073719
1	51	80	20.50037214
1	52	1	68.24865953
1	52	2	67.29482576
1	52	3	66.1542708
1	52	4	64.83457191
1	52	5	63.3384165
1	52	6	61.65503389
1	52	7	59.7456413
1	52	8	57.62342235
1	52	9	55.42444015
1	52	10	53.29561783
1	52	11	51.38652925
1	52	12	49.87391257
1	52	13	48.81950067
1	52	14	48.11443514
1	52	15	47.65874618
1	52	16	47.40139889
1	52	17	47.31396863
1	52	18	47.37770089
1	52	19	47.57996294
1	52	20	47.91385986
1	52	21	48.37884912
1	52	22	48.98100306
1	52	23	49.72985789
1	52	24	50.62681735
1	52	25	51.6480056
1	52	26	52.74077999
1	52	27	53.83823925
1	52	28	54.87078965
1	52	29	55.76586314
1	52	30	56.43790023
1	52	31	56.77183231
1	52	32	56.65972186
1	52	33	56.12408502
1	52	34	55.26442598
1	52	35	54.14965828
1	52	36	52.81391687
1	52	37	51.25969855
1	52	38	49.46092424
1	52	39	47.44432372
1	52	40	45.32167094
1	52	41	43.20423279
1	52	42	41.1882869
1	52	43	39.35034627
1	52	44	37.73411136
1	52	45	36.36215448
1	52	46	35.25157279
1	52	47	34.42074637
1	52	48	33.89221309
1	52	49	33.68733982
1	52	50	33.81143695
1	52	51	34.24239076
1	52	52	34.93606249
1	52	53	35.83972451
1	52	54	36.90013418
1	52	55	38.06644118
1	52	56	39.29281737
1	52	57	40.53616967
1	52	58	41.73915744
1	52	59	42.8351039
1	52	60	43.7643023
1	52	61	44.47563769
1	52	62	44.92614859
1	52	63	45.08337491
1	52	64	44.92893408
1	52	65	44.45738422
1	52	66	43.67082481
1	52	67	42.57881103
1	52	68	41.20488453
1	52	69	39.58471745
1	52	70	37.75687321
1	52	71	35.77298953
1	52	72	33.70570038
1	52	73	31.63020869
1	52	74	29.61857422
1	52	75	27.7449251
1	52	76	26.08387862
1	52	77	24.69422692
1	52	78	23.59774098
1	52	79	22.7798649
1	52	80	22.21746767
1	53	1	67.22556373
1	53	2	66.33599058
1	53	3	65.26404856
1	53	4	64.00550865
1	53	5	62.55763323
1	53	6	60.91196363
1	53	7	59.04551661
1	53	8	56.98442234
1	53	9	54.85377308
1	53	10	52.79282488
1	53	11	50.95064483
1	53	12	49.5186809
1	53	13	48.56017592
1	53	14	47.93901792
1	53	15	47.54595688
1	53	16	47.33176563
1	53	17	47.27151945
1	53	18	47.34958559
1	53	19	47.55543615
1	53	20	47.88297177
1	53	21	48.33128687
1	53	22	48.90665147
1	53	23	49.62444937
1	53	24	50.50013928
1	53	25	51.51673769
1	53	26	52.61356638
1	53	27	53.7179607
1	53	28	54.76214763
1	53	29	55.67870114
1	53	30	56.38657815
1	53	31	56.76527917
1	53	32	56.68635285
1	53	33	56.17650939
1	53	34	55.34755948
1	53	35	54.2672933
1	53	36	52.96659258
1	53	37	51.45090277
1	53	38	49.71363644
1	53	39	47.78543067
1	53	40	45.75167503
1	53	41	43.70883363
1	53	42	41.74583973
1	53	43	39.94184245
1	53	44	38.36074973
1	53	45	37.04391382
1	53	46	36.00789049
1	53	47	35.25726958
1	53	48	34.79824331
1	53	49	34.63780643
1	53	50	34.77456837
1	53	51	35.19236177
1	53	52	35.86114591
1	53	53	36.74102752
1	53	54	37.78511385
1	53	55	38.9430565
1	53	56	40.16702617
1	53	57	41.4122383
1	53	58	42.6236651
1	53	59	43.73899279
1	53	60	44.69975355
1	53	61	45.44993596
1	53	62	45.93548258
1	53	63	46.11295059
1	53	64	45.96304494
1	53	65	45.49173526
1	53	66	44.71726774
1	53	67	43.66127896
1	53	68	42.34878811
1	53	69	40.80558059
1	53	70	39.05211565
1	53	71	37.13024737
1	53	72	35.1201747
1	53	73	33.09990473
1	53	74	31.13817089
1	53	75	29.30456271
1	53	76	27.67499962
1	53	77	26.32161651
1	53	78	25.27651152
1	53	79	24.51634011
1	53	80	24.00210794
1	54	1	66.20230427
1	54	2	65.38038557
1	54	3	64.37793119
1	54	4	63.1729501
1	54	5	61.75207846
1	54	6	60.11654754
1	54	7	58.28253953
1	54	8	56.30465108
1	54	9	54.28987601
1	54	10	52.36470191
1	54	11	50.6670379
1	54	12	49.34098877
1	54	13	48.42870654
1	54	14	47.83730202
1	54	15	47.47253214
1	54	16	47.28230955
1	54	17	47.2388813
1	54	18	47.32559972
1	54	19	47.53161904
1	54	20	47.85021149
1	54	21	48.27901369
1	54	22	48.82296914
1	54	23	49.50270191
1	54	24	50.35521638
1	54	25	51.37347251
1	54	26	52.47792945
1	54	27	53.58699334
1	54	28	54.63387012
1	54	29	55.55194068
1	54	30	56.2595787
1	54	31	56.64692654
1	54	32	56.61368621
1	54	33	56.16978755
1	54	34	55.39795347
1	54	35	54.36345969
1	54	36	53.10254197
1	54	37	51.6311865
1	54	38	49.96010248
1	54	39	48.12026928
1	54	40	46.17381042
1	54	41	44.19942383
1	54	42	42.27959077
1	54	43	40.49960735
1	54	44	38.94678485
1	54	45	37.68410631
1	54	46	36.7208056
1	54	47	36.04185466
1	54	48	35.64106991
1	54	49	35.5189037
1	54	50	35.67165992
1	54	51	36.0872232
1	54	52	36.74604192
1	54	53	37.61996498
1	54	54	38.66773636
1	54	55	39.83730276
1	54	56	41.07599254
1	54	57	42.33469457
1	54	58	43.56227645
1	54	59	44.70471797
1	54	60	45.70732961
1	54	61	46.51027165
1	54	62	47.04432605
1	54	63	47.24587194
1	54	64	47.09379843
1	54	65	46.61447125
1	54	66	45.84542902
1	54	67	44.81541654
1	54	68	43.54677336
1	54	69	42.05830793
1	54	70	40.36536893
1	54	71	38.50660514
1	54	72	36.55798264
1	54	73	34.59454657
1	54	74	32.68120523
1	54	75	30.88253209
1	54	76	29.27717655
1	54	77	27.96283857
1	54	78	26.98824524
1	54	79	26.30200499
1	54	80	25.84222408
1	55	1	65.17514238
1	55	2	64.42713339
1	55	3	63.50230576
1	55	4	62.35485111
1	55	5	60.95522821
1	55	6	59.32223995
1	55	7	57.51491577
1	55	8	55.6151452
1	55	9	53.72521646
1	55	10	51.95840766
1	55	11	50.42665552
1	55	12	49.21843246
1	55	13	48.35364654
1	55	14	47.77963024
1	55	15	47.4283413
1	55	16	47.25084665
1	55	17	47.21710719
1	55	18	47.30865043
1	55	19	47.51374556
1	55	20	47.8252327
1	55	21	48.24038301
1	55	22	48.76389648
1	55	23	49.41831025
1	55	24	50.25044007
1	55	25	51.25892493
1	55	26	52.35622941
1	55	27	53.45826357
1	55	28	54.49837047
1	55	29	55.40891623
1	55	30	56.1091853
1	55	31	56.50487869
1	55	32	56.52020003
1	55	33	56.14786072
1	55	34	55.44015403
1	55	35	54.45864082
1	55	36	53.24798121
1	55	37	51.8346168
1	55	38	50.23683629
1	55	39	48.48080325
1	55	40	46.61340084
1	55	41	44.70092803
1	55	42	42.81940417
1	55	43	41.05615396
1	55	44	39.52303109
1	55	45	38.31308867
1	55	46	37.41720151
1	55	47	36.79625834
1	55	48	36.4402413
1	55	49	36.35010191
1	55	50	36.52073815
1	55	51	36.94053613
1	55	52	37.5985046
1	55	53	38.48075432
1	55	54	39.55059845
1	55	55	40.74776388
1	55	56	42.0115492
1	55	57	43.29050159
1	55	58	44.53824249
1	55	59	45.70951063
1	55	60	46.7569915
1	55	61	47.62223631
1	55	62	48.21991964
1	55	63	48.44997827
1	55	64	48.28672869
1	55	65	47.79398782
1	55	66	47.03090617
1	55	67	46.02585834
1	55	68	44.79279898
1	55	69	43.34462076
1	55	70	41.70183925
1	55	71	39.90642874
1	55	72	38.02401989
1	55	73	36.12408426
1	55	74	34.26982388
1	55	75	32.52221878
1	55	76	30.95854205
1	55	77	29.69391681
1	55	78	28.79046779
1	55	79	28.16899846
1	55	80	27.75312758
1	56	1	64.1260654
1	56	2	63.45575362
1	56	3	62.6209248
1	56	4	61.54506832
1	56	5	60.1671007
1	56	6	58.53097262
1	56	7	56.74419371
1	56	8	54.91035893
1	56	9	53.13135392
1	56	10	51.51071872
1	56	11	50.13534912
1	56	12	49.05250516
1	56	13	48.26103109
1	56	14	47.72356266
1	56	15	47.39242629
1	56	16	47.22798389
1	56	17	47.20261584
1	56	18	47.29823506
1	56	19	47.50340466
1	56	20	47.81183158
1	56	21	48.22264183
1	56	22	48.74334072
1	56	23	49.39621514
1	56	24	50.21404705
1	56	25	51.19046922
1	56	26	52.25804244
1	56	27	53.34023923
1	56	28	54.36957925
1	56	29	55.27820245
1	56	30	55.98878325
1	56	31	56.41397845
1	56	32	56.47793041
1	56	33	56.15880472
1	56	34	55.49985795
1	56	35	54.56675229
1	56	36	53.41160459
1	56	37	52.06686619
1	56	38	50.55086464
1	56	39	48.87922625
1	56	40	47.08732593
1	56	41	45.2390152
1	56	42	43.408876
1	56	43	41.68173326
1	56	44	40.17765526
1	56	45	39.00615446
1	56	46	38.14668824
1	56	47	37.55280811
1	56	48	37.22142088
1	56	49	37.15784673
1	56	50	37.35162224
1	56	51	37.78314443
1	56	52	38.44553829
1	56	53	39.34568585
1	56	54	40.45149637
1	56	55	41.68458031
1	56	56	42.9751785
1	56	57	44.27257672
1	56	58	45.5353719
1	56	59	46.72551208
1	56	60	47.80356601
1	56	61	48.71746462
1	56	62	49.37475853
1	56	63	49.63522629
1	56	64	49.46685142
1	56	65	48.97801726
1	56	66	48.24117228
1	56	67	47.27696039
1	56	68	46.08751047
1	56	69	44.68053646
1	56	70	43.08382836
1	56	71	41.34586329
1	56	72	39.52839205
1	56	73	37.69791225
1	56	74	35.91943651
1	56	75	34.25469417
1	56	76	32.77811935
1	56	77	31.58883701
1	56	78	30.73427286
1	56	79	30.14893064
1	56	80	29.75969998
1	57	1	63.02813369
1	57	2	62.42315571
1	57	3	61.67284318
1	57	4	60.67530641
1	57	5	59.32580315
1	57	6	57.69783365
1	57	7	55.94287383
1	57	8	54.17269934
1	57	9	52.48846913
1	57	10	50.99590835
1	57	11	49.77022758
1	57	12	48.82311614
1	57	13	48.12767076
1	57	14	47.64819599
1	57	15	47.35027617
1	57	16	47.20498772
1	57	17	47.19047595
1	57	18	47.2914453
1	57	19	47.49813832
1	57	20	47.80595121
1	57	21	48.2162792
1	57	22	48.73868921
1	57	23	49.39200321
1	57	24	50.19432181
1	57	25	51.13612124
1	57	26	52.16926659
1	57	27	53.22858011
1	57	28	54.24870262
1	57	29	55.16443273
1	57	30	55.903938
1	57	31	56.37997751
1	57	32	56.49565172
1	57	33	56.2089349
1	57	34	55.57765999
1	57	35	54.68386871
1	57	36	53.58439384
1	57	37	52.31321668
1	57	38	50.88591889
1	57	39	49.30332674
1	57	40	47.58997366
1	57	41	45.81850644
1	57	42	44.06809921
1	57	43	42.41982675
1	57	44	40.9750839
1	57	45	39.81783873
1	57	46	38.9463193
1	57	47	38.33904275
1	57	48	38.00973336
1	57	49	37.97273445
1	57	50	38.20493889
1	57	51	38.66693572
1	57	52	39.34697885
1	57	53	40.27001475
1	57	54	41.40887882
1	57	55	42.66858112
1	57	56	43.9753271
1	57	57	45.280158
1	57	58	46.54410108
1	57	59	47.73224588
1	57	60	48.80856179
1	57	61	49.72377198
1	57	62	50.38911062
1	57	63	50.67376444
1	57	64	50.54884251
1	57	65	50.11588467
1	57	66	49.44480623
1	57	67	48.55108497
1	57	68	47.42436426
1	57	69	46.06540335
1	57	70	44.51360217
1	57	71	42.82963194
1	57	72	41.07610498
1	57	73	39.31852721
1	57	74	37.62598957
1	57	75	36.06065619
1	57	76	34.68975592
1	57	77	33.58745576
1	57	78	32.78330411
1	57	79	32.23332152
1	57	80	31.87245302
1	58	1	61.86069254
1	58	2	61.28719362
1	58	3	60.57495861
1	58	4	59.62331903
1	58	5	58.33142748
1	58	6	56.77215002
1	58	7	55.09438154
1	58	8	53.40711282
1	58	9	51.81276197
1	58	10	50.43617893
1	58	11	49.36044539
1	58	12	48.55608454
1	58	13	47.96617138
1	58	14	47.55498547
1	58	15	47.29852541
1	58	16	47.1776421
1	58	17	47.17693644
1	58	18	47.284847
1	58	19	47.4937804
1	58	20	47.80053852
1	58	21	48.20742056
1	58	22	48.72379169
1	58	23	49.36572554
1	58	24	50.14743897
1	58	25	51.06207531
1	58	26	52.07016227
1	58	27	53.11211596
1	58	28	54.12548477
1	58	29	55.04943338
1	58	30	55.81888306
1	58	31	56.34830754
1	58	32	56.51521023
1	58	33	56.25217084
1	58	34	55.64458872
1	58	35	54.7909199
1	58	36	53.74737043
1	58	37	52.54666504
1	58	38	51.20328021
1	58	39	49.71151384
1	58	40	48.09055938
1	58	41	46.41778458
1	58	42	44.77256502
1	58	43	43.22737524
1	58	44	41.85637379
1	58	45	40.71498472
1	58	46	39.81863581
1	58	47	39.17703129
1	58	48	38.83532754
1	58	49	38.83278585
1	58	50	39.12493637
1	58	51	39.64365951
1	58	52	40.36768738
1	58	53	41.31368688
1	58	54	42.45668775
1	58	55	43.71508249
1	58	56	45.01827162
1	58	57	46.31503319
1	58	58	47.56342761
1	58	59	48.72720805
1	58	60	49.77021862
1	58	61	50.64400534
1	58	62	51.27421083
1	58	63	51.57631122
1	58	64	51.5306468
1	58	65	51.19408852
1	58	66	50.62007839
1	58	67	49.82271448
1	58	68	48.77830903
1	58	69	47.47507356
1	58	70	45.97250993
1	58	71	44.34835698
1	58	72	42.66560759
1	58	73	40.98629856
1	58	74	39.37845887
1	58	75	37.90234261
1	58	76	36.62097183
1	58	77	35.60153964
1	58	78	34.8690889
1	58	79	34.38061379
1	58	80	34.06438176
1	59	1	60.62817831
1	59	2	60.05501799
1	59	3	59.3386856
1	59	4	58.40475634
1	59	5	57.19874947
1	59	6	55.76835523
1	59	7	54.22121361
1	59	8	52.65649453
1	59	9	51.17626459
1	59	10	49.92000396
1	59	11	48.98234122
1	59	12	48.30193303
1	59	13	47.80426445
1	59	14	47.45616582
1	59	15	47.2407456
1	59	16	47.1455317
1	59	17	47.1600535
1	59	18	47.27590217
1	59	19	47.48722468
1	59	20	47.79138999
